Disco Messages
Device Address,Device Name,Disco

Parameters
Device Path,Device Name,Node Addr (hex),Node Addr (dec),Object Addr (hex),Object Addr (dec),Parameter Path,Parameter,Command Type,Value,Command
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001A3",419,Audio [0x3] : Lansing Birmingham Gain [0.1.A3],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xA3\x00\x01\x00\x00\x00\x01\x28\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001A3",419,Audio [0x3] : Lansing Birmingham Gain [0.1.A3],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xA3\x00\x01\x00\x00\x00\x00\x29\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001A6",422,Audio [0x3] : Lansing Birmingham Meter [0.1.A6],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xA6\x00\x00\x00\x00\x00\x00\x2C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AA",426,Audio [0x3] : Lansing Sub Gain [0.1.AA],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xAA\x00\x00\x00\x05\x00\x00\x3C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AA",426,Audio [0x3] : Lansing Sub Gain [0.1.AA],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xAA\x00\x01\x00\x00\x00\x01\x21\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AA",426,Audio [0x3] : Lansing Sub Gain [0.1.AA],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xAA\x00\x01\x00\x00\x00\x00\x20\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AB",427,Audio [0x3] : Lansing Main Gain [0.1.AB],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xAB\x00\x00\x00\x05\x00\x00\x3D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AB",427,Audio [0x3] : Lansing Main Gain [0.1.AB],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xAB\x00\x01\x00\x00\x00\x01\x20\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AB",427,Audio [0x3] : Lansing Main Gain [0.1.AB],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xAB\x00\x01\x00\x00\x00\x00\x21\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AE",430,Audio [0x3] : Saginaw Source Selector [0.1.AE],Input Number [0x0],Set,1,\x02\x88\x00\x01\x1B\x83\x00\x01\xAE\x00\x00\x00\x00\x00\x01\x24\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AE",430,Audio [0x3] : Saginaw Source Selector [0.1.AE],Input Number [0x0],Set,2,\x02\x88\x00\x01\x1B\x83\x00\x01\xAE\x00\x00\x00\x00\x00\x1B\x82\x27\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AE",430,Audio [0x3] : Saginaw Source Selector [0.1.AE],Input Number [0x0],Set,3,\x02\x88\x00\x01\x1B\x83\x00\x01\xAE\x00\x00\x00\x00\x00\x1B\x83\x26\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AE",430,Audio [0x3] : Saginaw Source Selector [0.1.AE],Input Number [0x0],Set,4,\x02\x88\x00\x01\x1B\x83\x00\x01\xAE\x00\x00\x00\x00\x00\x04\x21\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AF",431,Audio [0x3] : Saginaw Local Gain [0.1.AF],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xAF\x00\x00\x00\x05\x00\x00\x39\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AF",431,Audio [0x3] : Saginaw Local Gain [0.1.AF],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xAF\x00\x01\x00\x00\x00\x01\x24\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001AF",431,Audio [0x3] : Saginaw Local Gain [0.1.AF],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xAF\x00\x01\x00\x00\x00\x00\x25\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001B2",434,Audio [0x3] : Saginaw Local Meter [0.1.B2],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xB2\x00\x00\x00\x00\x00\x00\x38\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001B3",435,Audio [0x3] : Saginaw Petoskey Gain [0.1.B3],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xB3\x00\x00\x00\x05\x00\x00\x25\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001B3",435,Audio [0x3] : Saginaw Petoskey Gain [0.1.B3],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xB3\x00\x01\x00\x00\x00\x01\x38\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001B3",435,Audio [0x3] : Saginaw Petoskey Gain [0.1.B3],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xB3\x00\x01\x00\x00\x00\x00\x39\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001B6",438,Audio [0x3] : Saginaw Petoskey Meter [0.1.B6],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xB6\x00\x00\x00\x00\x00\x00\x3C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001BA",442,Audio [0x3] : Saginaw Sub Gain [0.1.BA],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xBA\x00\x00\x00\x05\x00\x00\x2C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001BA",442,Audio [0x3] : Saginaw Sub Gain [0.1.BA],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xBA\x00\x01\x00\x00\x00\x01\x31\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001BA",442,Audio [0x3] : Saginaw Sub Gain [0.1.BA],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xBA\x00\x01\x00\x00\x00\x00\x30\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001BE",446,Audio [0x3] : Saginaw Dearborn Gain [0.1.BE],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xBE\x00\x00\x00\x05\x00\x00\x28\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001BE",446,Audio [0x3] : Saginaw Dearborn Gain [0.1.BE],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xBE\x00\x01\x00\x00\x00\x01\x35\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001BE",446,Audio [0x3] : Saginaw Dearborn Gain [0.1.BE],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xBE\x00\x01\x00\x00\x00\x00\x34\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C1",449,Audio [0x3] : Saginaw Dearborn Meter [0.1.C1],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xC1\x00\x00\x00\x00\x00\x00\x4B\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C2",450,Audio [0x3] : Saginaw Facility Gain [0.1.C2],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xC2\x00\x00\x00\x05\x00\x00\x54\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C2",450,Audio [0x3] : Saginaw Facility Gain [0.1.C2],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xC2\x00\x01\x00\x00\x00\x01\x49\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C2",450,Audio [0x3] : Saginaw Facility Gain [0.1.C2],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xC2\x00\x01\x00\x00\x00\x00\x48\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C5",453,Audio [0x3] : Saginaw Facility Meter [0.1.C5],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xC5\x00\x00\x00\x00\x00\x00\x4F\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C6",454,Audio [0x3] : Saginaw Main Gain [0.1.C6],Master [0x60],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xC6\x00\x60\x00\x05\x00\x00\x30\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C6",454,Audio [0x3] : Saginaw Main Gain [0.1.C6],Override Mute [0x61],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xC6\x00\x61\x00\x00\x00\x01\x2D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C6",454,Audio [0x3] : Saginaw Main Gain [0.1.C6],Override Mute [0x61],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xC6\x00\x61\x00\x00\x00\x00\x2C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C8",456,Audio [0x3] : Petoskey Source Selector [0.1.C8],Input Number [0x0],Set,1,\x02\x88\x00\x01\x1B\x83\x00\x01\xC8\x00\x00\x00\x00\x00\x01\x42\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C8",456,Audio [0x3] : Petoskey Source Selector [0.1.C8],Input Number [0x0],Set,2,\x02\x88\x00\x01\x1B\x83\x00\x01\xC8\x00\x00\x00\x00\x00\x1B\x82\x41\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C8",456,Audio [0x3] : Petoskey Source Selector [0.1.C8],Input Number [0x0],Set,3,\x02\x88\x00\x01\x1B\x83\x00\x01\xC8\x00\x00\x00\x00\x00\x1B\x83\x40\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C8",456,Audio [0x3] : Petoskey Source Selector [0.1.C8],Input Number [0x0],Set,4,\x02\x88\x00\x01\x1B\x83\x00\x01\xC8\x00\x00\x00\x00\x00\x04\x47\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C9",457,Audio [0x3] : Petoskey Local Gain [0.1.C9],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xC9\x00\x00\x00\x05\x00\x00\x5F\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C9",457,Audio [0x3] : Petoskey Local Gain [0.1.C9],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xC9\x00\x01\x00\x00\x00\x01\x42\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001C9",457,Audio [0x3] : Petoskey Local Gain [0.1.C9],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xC9\x00\x01\x00\x00\x00\x00\x43\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001CC",460,Audio [0x3] : Petoskey Local Meter [0.1.CC],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xCC\x00\x00\x00\x00\x00\x00\x46\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001CD",461,Audio [0x3] : Petoskey Saginaw Gain [0.1.CD],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xCD\x00\x00\x00\x05\x00\x00\x5B\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001CD",461,Audio [0x3] : Petoskey Saginaw Gain [0.1.CD],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xCD\x00\x01\x00\x00\x00\x01\x46\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001CD",461,Audio [0x3] : Petoskey Saginaw Gain [0.1.CD],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xCD\x00\x01\x00\x00\x00\x00\x47\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001D0",464,Audio [0x3] : Petoskey Saginaw Meter [0.1.D0],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xD0\x00\x00\x00\x00\x00\x00\x5A\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001D4",468,Audio [0x3] : Petoskey Sub Gain [0.1.D4],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xD4\x00\x00\x00\x05\x00\x00\x42\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001D4",468,Audio [0x3] : Petoskey Sub Gain [0.1.D4],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xD4\x00\x01\x00\x00\x00\x01\x5F\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001D4",468,Audio [0x3] : Petoskey Sub Gain [0.1.D4],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xD4\x00\x01\x00\x00\x00\x00\x5E\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001D7",471,Audio [0x3] : Petoskey Dearborn Gain [0.1.D7],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xD7\x00\x00\x00\x05\x00\x00\x41\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001D7",471,Audio [0x3] : Petoskey Dearborn Gain [0.1.D7],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xD7\x00\x01\x00\x00\x00\x00\x5D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001D7",471,Audio [0x3] : Petoskey Dearborn Gain [0.1.D7],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xD7\x00\x01\x00\x00\x00\x00\x5D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DA",474,Audio [0x3] : Petoskey Dearborn Meter [0.1.DA],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xDA\x00\x00\x00\x00\x00\x00\x50\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DB",475,Audio [0x3] : Petoskey Facility Gain [0.1.DB],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xDB\x00\x00\x00\x05\x00\x00\x4D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DB",475,Audio [0x3] : Petoskey Facility Gain [0.1.DB],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xDB\x00\x01\x00\x00\x00\x01\x50\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DB",475,Audio [0x3] : Petoskey Facility Gain [0.1.DB],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xDB\x00\x01\x00\x00\x00\x00\x51\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DE",478,Audio [0x3] : Petoskey Facility Meter [0.1.DE],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xDE\x00\x00\x00\x00\x00\x00\x54\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DF",479,Audio [0x3] : Petoskey Main Gain [0.1.DF],Master [0x60],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xDF\x00\x60\x00\x05\x00\x00\x29\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DF",479,Audio [0x3] : Petoskey Main Gain [0.1.DF],Override Mute [0x61],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xDF\x00\x61\x00\x00\x00\x01\x34\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001DF",479,Audio [0x3] : Petoskey Main Gain [0.1.DF],Override Mute [0x61],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xDF\x00\x61\x00\x00\x00\x00\x35\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E2",482,Audio [0x3] : Dearborn Source Selector [0.1.E2],Input Number [0x0],Set,1,\x02\x88\x00\x01\x1B\x83\x00\x01\xE2\x00\x00\x00\x00\x00\x01\x68\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E2",482,Audio [0x3] : Dearborn Source Selector [0.1.E2],Input Number [0x0],Set,2,\x02\x88\x00\x01\x1B\x83\x00\x01\xE2\x00\x00\x00\x00\x00\x1B\x82\x6B\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E2",482,Audio [0x3] : Dearborn Source Selector [0.1.E2],Input Number [0x0],Set,3,\x02\x88\x00\x01\x1B\x83\x00\x01\xE2\x00\x00\x00\x00\x00\x1B\x83\x6A\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E2",482,Audio [0x3] : Dearborn Source Selector [0.1.E2],Input Number [0x0],Set,4,\x02\x88\x00\x01\x1B\x83\x00\x01\xE2\x00\x00\x00\x00\x00\x04\x6D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E3",483,Audio [0x3] : Dearborn Local Gain [0.1.E3],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xE3\x00\x00\x00\x05\x00\x00\x75\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E3",483,Audio [0x3] : Dearborn Local Gain [0.1.E3],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xE3\x00\x01\x00\x00\x00\x01\x68\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E3",483,Audio [0x3] : Dearborn Local Gain [0.1.E3],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xE3\x00\x01\x00\x00\x00\x00\x69\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E6",486,Audio [0x3] : Dearborn Local Meter [0.1.E6],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xE6\x00\x00\x00\x00\x00\x00\x6C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E7",487,Audio [0x3] : Dearborn Saginaw Gain [0.1.E7],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xE7\x00\x00\x00\x05\x00\x00\x71\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E7",487,Audio [0x3] : Dearborn Saginaw Gain [0.1.E7],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xE7\x00\x01\x00\x00\x00\x01\x6C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001E7",487,Audio [0x3] : Dearborn Saginaw Gain [0.1.E7],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xE7\x00\x01\x00\x00\x00\x00\x6D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001EA",490,Audio [0x3] : Dearborn Saginaw Meter [0.1.EA],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xEA\x00\x00\x00\x00\x00\x00\x60\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001EE",494,Audio [0x3] : Dearborn Sub Gain [0.1.EE],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xEE\x00\x00\x00\x05\x00\x00\x78\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001EE",494,Audio [0x3] : Dearborn Sub Gain [0.1.EE],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xEE\x00\x01\x00\x00\x00\x01\x65\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001EE",494,Audio [0x3] : Dearborn Sub Gain [0.1.EE],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xEE\x00\x01\x00\x00\x00\x00\x64\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F1",497,Audio [0x3] : Dearborn Petoskey Gain [0.1.F1],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xF1\x00\x00\x00\x05\x00\x00\x67\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F1",497,Audio [0x3] : Dearborn Petoskey Gain [0.1.F1],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xF1\x00\x01\x00\x00\x00\x01\x7A\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F1",497,Audio [0x3] : Dearborn Petoskey Gain [0.1.F1],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xF1\x00\x01\x00\x00\x00\x00\x7B\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F4",500,Audio [0x3] : Dearborn Petoskey Meter [0.1.F4],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xF4\x00\x00\x00\x00\x00\x00\x7E\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F5",501,Audio [0x3] : Dearborn Facility Gain [0.1.F5],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xF5\x00\x00\x00\x05\x00\x00\x63\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F5",501,Audio [0x3] : Dearborn Facility Gain [0.1.F5],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xF5\x00\x01\x00\x00\x00\x01\x7E\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F5",501,Audio [0x3] : Dearborn Facility Gain [0.1.F5],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xF5\x00\x01\x00\x00\x00\x00\x7F\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F8",504,Audio [0x3] : Dearborn Facility Meter [0.1.F8],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x01\xF8\x00\x00\x00\x00\x00\x00\x72\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F9",505,Audio [0x3] : Dearborn Main Gain [0.1.F9],Master [0x60],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xF9\x00\x60\x00\x05\x00\x00\x0F\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F9",505,Audio [0x3] : Dearborn Main Gain [0.1.F9],Override Mute [0x61],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x01\xF9\x00\x61\x00\x00\x00\x01\x12\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001F9",505,Audio [0x3] : Dearborn Main Gain [0.1.F9],Override Mute [0x61],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x01\xF9\x00\x61\x00\x00\x00\x00\x13\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="030001FE",510,Audio [0x3] : L/R PA Gain [0.1.FE],Master [0x60],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x01\xFE\x00\x60\x00\x05\x00\x00\x08\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000203",515,Audio [0x3] : HLC Sub Meter [0.2.3],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x1B\x83\x00\x00\x00\x00\x00\x00\x8A\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000204",516,Audio [0x3] : HRC Sub Meter [0.2.4],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x04\x00\x00\x00\x00\x00\x00\x8D\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000209",521,Audio [0x3] : Delays Gain [0.2.9],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x09\x00\x00\x00\x05\x00\x00\x9C\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000209",521,Audio [0x3] : Delays Gain [0.2.9],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x09\x00\x01\x00\x00\x00\x01\x81\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000209",521,Audio [0x3] : Delays Gain [0.2.9],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x09\x00\x01\x00\x00\x00\x00\x80\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300020B",523,Audio [0x3] : HLC Sub Gain [0.2.B],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x0B\x00\x00\x00\x05\x00\x00\x9E\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300020B",523,Audio [0x3] : HLC Sub Gain [0.2.B],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x0B\x00\x01\x00\x00\x00\x01\x83\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300020B",523,Audio [0x3] : HLC Sub Gain [0.2.B],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x0B\x00\x01\x00\x00\x00\x00\x82\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300020C",524,Audio [0x3] : Delays Meter [0.2.C],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x0C\x00\x00\x00\x00\x00\x00\x85\x03
